YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,CARRIER_CD,CRS_DEP_TM,DEP_DELAY,DEP_DELAY_15,CRS_ARR_TM,ARR_DELAY,ARR_DELAY_15,CANCELLED,ORIGIN_AIRPORT_CD,DEST_AIRPORT_CD
2013,6,10,1,WN,1750,44,1,1955,84,1,0,BWI,ABQ
2013,6,10,1,WN,615,0,0,805,0,0,0,BWI,ATL
2013,6,10,1,WN,1900,48,1,2050,180,1,0,BWI,ATL
2013,6,10,1,WN,1235,85,1,1425,96,1,0,BWI,ATL
2013,6,10,1,WN,1520,126,1,1715,147,1,0,BWI,ATL
2013,6,10,1,WN,955,12,0,1145,10,0,0,BWI,ATL
2013,6,10,1,WN,1415,7,0,1640,22,1,0,BWI,AUS
2013,6,10,1,WN,800,6,0,1025,3,0,0,BWI,AUS
2013,6,10,1,WN,2025,96,1,2245,111,1,0,BWI,AUS
2013,6,10,1,WN,1335,23,1,1445,21,1,0,BWI,BDL
2013,6,10,1,WN,940,16,1,1050,14,0,0,BWI,BDL
2013,6,10,1,WN,1025,4,0,1135,-6,0,0,BWI,BDL
2013,6,10,1,WN,2200,120,1,2305,114,1,0,BWI,BDL
2013,6,10,1,WN,720,-3,0,830,-8,0,0,BWI,BDL
2013,6,10,1,WN,1210,11,0,1315,17,1,0,BWI,BDL
2013,6,10,1,WN,1955,131,1,2105,159,1,0,BWI,BDL
2013,6,10,1,WN,1640,17,1,1745,13,0,0,BWI,BDL
2013,6,10,1,WN,1115,-4,0,1200,-8,0,0,BWI,BNA
2013,6,10,1,WN,1340,0,0,1430,42,1,0,BWI,BNA
2013,6,10,1,WN,1830,3,0,1920,143,1,0,BWI,BNA
2013,6,10,1,WN,2020,37,1,2105,80,1,0,BWI,BNA
2013,6,10,1,WN,625,0,0,715,-6,0,0,BWI,BNA
2013,6,10,1,WN,1540,66,1,1630,69,1,0,BWI,BNA
2013,6,10,1,WN,1555,52,1,1720,39,1,0,BWI,BOS
2013,6,10,1,WN,615,1,0,740,-12,0,0,BWI,BOS
2013,6,10,1,WN,1215,66,1,1340,51,1,0,BWI,BOS
2013,6,10,1,WN,1905,3,0,2030,-7,0,0,BWI,BOS
2013,6,10,1,WN,1255,54,1,1415,50,1,0,BWI,BOS
2013,6,10,1,WN,940,4,0,1105,-9,0,0,BWI,BOS
2013,6,10,1,WN,2200,110,1,2320,109,1,0,BWI,BOS
2013,6,10,1,WN,1045,-2,0,1210,-21,0,0,BWI,BOS
2013,6,10,1,WN,2030,90,1,2135,100,1,0,BWI,BUF
2013,6,10,1,WN,2155,173,1,2300,165,1,0,BWI,BUF
2013,6,10,1,WN,940,0,0,1050,-7,0,0,BWI,BUF
2013,6,10,1,WN,1650,0,0,1810,-25,0,0,BWI,BUF
2013,6,10,1,WN,1410,10,0,1520,3,0,0,BWI,BUF
2013,6,10,1,WN,725,-1,0,830,-4,0,0,BWI,BUF
2013,6,10,1,WN,1130,1,0,1235,-5,0,0,BWI,BUF
2013,6,10,1,WN,1555,15,1,1705,3,0,0,BWI,CLE
2013,6,10,1,WN,2050,162,1,2200,156,1,0,BWI,CLE
2013,6,10,1,WN,1810,235,1,1925,251,1,0,BWI,CLE
2013,6,10,1,WN,915,27,1,1025,32,1,0,BWI,CLE
2013,6,10,1,WN,805,6,0,930,0,0,0,BWI,CLT
2013,6,10,1,WN,2020,33,1,2145,85,1,0,BWI,CLT
2013,6,10,1,WN,625,0,0,740,-2,0,0,BWI,CMH
2013,6,10,1,WN,1840,19,1,2000,147,1,0,BWI,CMH
2013,6,10,1,WN,815,1,0,935,-1,0,0,BWI,CMH
2013,6,10,1,WN,1335,50,1,1450,56,1,0,BWI,CMH
2013,6,10,1,WN,2140,114,1,2250,116,1,0,BWI,CMH
2013,6,10,1,WN,635,1,0,820,4,0,0,BWI,DEN
2013,6,10,1,WN,1930,41,1,2130,111,1,0,BWI,DEN
2013,6,10,1,WN,1040,12,0,1230,-1,0,0,BWI,DEN
2013,6,10,1,WN,1550,79,1,1745,184,1,0,BWI,DEN
2013,6,10,1,WN,1735,126,1,1915,225,1,0,BWI,DTW
2013,6,10,1,WN,2155,159,1,2325,145,1,0,BWI,DTW
2013,6,10,1,WN,1100,-1,0,1235,-7,0,0,BWI,DTW
2013,6,10,1,WN,800,11,0,935,2,0,0,BWI,DTW
2013,6,10,1,WN,1345,-1,0,1620,6,0,0,BWI,FLL
2013,6,10,1,WN,2025,76,1,2250,88,1,0,BWI,FLL
2013,6,10,1,WN,825,-1,0,1055,4,0,0,BWI,FLL
2013,6,10,1,WN,615,1,0,825,-1,0,0,BWI,HOU
2013,6,10,1,WN,1045,5,0,1250,4,0,0,BWI,HOU
2013,6,10,1,WN,1635,54,1,1845,65,1,0,BWI,HOU
2013,6,10,1,WN,2115,147,1,2320,148,1,0,BWI,HOU
2013,6,10,1,WN,915,2,0,1100,-1,0,0,BWI,IND
2013,6,10,1,WN,700,-2,0,845,-5,0,0,BWI,IND
2013,6,10,1,WN,1335,1,0,1515,-2,0,0,BWI,IND
2013,6,10,1,WN,1820,95,1,2000,239,1,0,BWI,IND
2013,6,10,1,WN,1225,11,0,1415,7,0,0,BWI,JAX
2013,6,10,1,WN,2020,38,1,2215,59,1,0,BWI,JAX
2013,6,10,1,WN,805,6,0,1000,13,0,0,BWI,JAX
2013,6,10,1,WN,1520,2,0,1720,-5,0,0,BWI,JAX
2013,6,10,1,WN,700,3,0,905,-3,0,0,BWI,LAS
2013,6,10,1,WN,1820,295,1,2025,278,1,0,BWI,LAS
2013,6,10,1,WN,1555,27,1,1755,15,1,0,BWI,LAS
2013,6,10,1,WN,1300,11,0,1505,-4,0,0,BWI,LAS
2013,6,10,1,WN,1645,8,0,1915,20,1,0,BWI,LAX
2013,6,10,1,WN,935,14,0,1200,11,0,0,BWI,LAX
2013,6,10,1,WN,1520,93,1,1700,99,1,0,BWI,MCI
2013,6,10,1,WN,815,0,0,950,4,0,0,BWI,MCI
2013,6,10,1,WN,1910,71,1,2050,142,1,0,BWI,MCI
2013,6,10,1,WN,805,23,1,1015,34,1,0,BWI,MCO
2013,6,10,1,WN,1415,32,1,1625,50,1,0,BWI,MCO
2013,6,10,1,WN,2025,292,1,2235,297,1,0,BWI,MCO
2013,6,10,1,WN,1445,20,1,1545,6,0,0,BWI,MDW
2013,6,10,1,WN,1100,10,0,1155,1,0,0,BWI,MDW
2013,6,10,1,WN,1315,20,1,1405,23,1,0,BWI,MDW
2013,6,10,1,WN,2130,103,1,2225,94,1,0,BWI,MDW
2013,6,10,1,WN,700,-3,0,800,11,0,0,BWI,MDW
2013,6,10,1,WN,1820,106,1,1915,207,1,0,BWI,MDW
2013,6,10,1,WN,615,5,0,710,-1,0,0,BWI,MDW
2013,6,10,1,WN,1730,93,1,1825,211,1,0,BWI,MKE
2013,6,10,1,WN,1305,11,0,1410,-4,0,0,BWI,MKE
2013,6,10,1,WN,930,14,0,1025,9,0,0,BWI,MKE
2013,6,10,1,WN,1540,8,0,1725,5,0,0,BWI,MSY
2013,6,10,1,WN,2000,33,1,2135,114,1,0,BWI,MSY
2013,6,10,1,WN,840,21,1,1015,21,1,0,BWI,MSY
2013,6,10,1,WN,1710,333,1,1915,335,1,0,BWI,OKC
2013,6,10,1,WN,2020,28,1,2110,78,1,0,BWI,ORF
2013,6,10,1,WN,805,12,0,855,25,1,0,BWI,ORF
2013,6,10,1,WN,1535,-3,0,1625,-2,0,0,BWI,ORF
2013,6,10,1,WN,1850,43,1,1940,64,1,0,BWI,ORF
2013,6,10,1,WN,1050,6,0,1140,5,0,0,BWI,ORF
2013,6,10,1,WN,1550,60,1,1810,70,1,0,BWI,PBI
2013,6,10,1,WN,805,1,0,1030,7,0,0,BWI,PBI
2013,6,10,1,WN,915,-4,0,1105,1,0,0,BWI,PHX
2013,6,10,1,WN,1420,112,1,1605,109,1,0,BWI,PHX
2013,6,10,1,WN,1830,166,1,2020,199,1,0,BWI,PHX
2013,6,10,1,WN,1400,3,0,1455,13,0,0,BWI,PIT
2013,6,10,1,WN,2155,123,1,2250,118,1,0,BWI,PIT
2013,6,10,1,WN,1710,254,1,1810,273,1,0,BWI,PIT
2013,6,10,1,WN,935,29,1,1030,34,1,0,BWI,PIT
2013,6,10,1,WN,1240,18,1,1355,2,0,0,BWI,PVD
2013,6,10,1,WN,1400,14,0,1515,1,0,0,BWI,PVD
2013,6,10,1,WN,1815,44,1,1930,32,1,0,BWI,PVD
2013,6,10,1,WN,1510,12,0,1630,-8,0,0,BWI,PVD
2013,6,10,1,WN,1040,9,0,1155,-4,0,0,BWI,PVD
2013,6,10,1,WN,940,2,0,1050,-5,0,0,BWI,PVD
2013,6,10,1,WN,2130,148,1,2240,144,1,0,BWI,PVD
2013,6,10,1,WN,2200,193,1,2310,186,1,0,BWI,PVD
2013,6,10,1,WN,615,-4,0,730,-11,0,0,BWI,PVD
2013,6,10,1,WN,700,-2,0,815,-4,0,0,BWI,PVD
2013,6,10,1,WN,1740,214,1,1845,259,1,0,BWI,RDU
2013,6,10,1,WN,2200,144,1,2305,140,1,0,BWI,RDU
2013,6,10,1,WN,805,-1,0,910,2,0,0,BWI,RDU
2013,6,10,1,WN,900,2,0,1005,-4,0,0,BWI,RDU
2013,6,10,1,WN,1010,3,0,1115,2,0,0,BWI,RDU
2013,6,10,1,WN,1350,15,1,1455,41,1,0,BWI,RDU
2013,6,10,1,WN,2020,303,1,2125,289,1,0,BWI,RDU
2013,6,10,1,WN,805,1,0,1040,0,0,0,BWI,RSW
2013,6,10,1,WN,1550,49,1,1820,53,1,0,BWI,RSW
2013,6,10,1,WN,1350,11,0,1615,32,1,0,BWI,SAN
2013,6,10,1,WN,945,12,0,1200,8,0,0,BWI,SAN
2013,6,10,1,WN,750,25,1,1015,34,1,0,BWI,SAT
2013,6,10,1,WN,1320,11,0,1545,7,0,0,BWI,SAT
2013,6,10,1,WN,2020,47,1,2155,106,1,0,BWI,SDF
2013,6,10,1,WN,805,4,0,940,16,1,0,BWI,SDF
2013,6,10,1,WN,1755,12,0,1940,165,1,0,BWI,SDF
2013,6,10,1,WN,1250,28,1,1425,24,1,0,BWI,SDF
2013,6,10,1,WN,935,14,0,1220,2,0,0,BWI,SEA
2013,6,10,1,WN,1705,220,1,1950,265,1,0,BWI,SEA
2013,6,10,1,WN,810,1,0,1215,9,0,0,BWI,SJU
2013,6,9,7,WN,1610,0,0,1735,-9,0,0,MSP,STL
2013,6,9,7,WN,815,-4,0,935,0,0,0,MSP,STL
2013,6,9,7,WN,1810,7,0,1935,10,0,0,MSY,BNA
2013,6,9,7,WN,1540,63,1,1705,55,1,0,MSY,BNA
2013,6,9,7,WN,1110,1,0,1235,-3,0,0,MSY,BNA
2013,6,9,7,WN,1235,-2,0,1615,-27,0,0,MSY,BWI
2013,6,9,7,WN,1825,32,1,2205,11,0,0,MSY,BWI
2013,6,9,7,WN,635,-2,0,1010,-16,0,0,MSY,BWI
2013,6,9,7,WN,2030,15,1,2145,18,1,0,MSY,DAL
2013,6,9,7,WN,1335,6,0,1500,-2,0,0,MSY,DAL
2013,6,9,7,WN,945,-3,0,1105,35,1,0,MSY,DAL
2013,6,9,7,WN,1845,12,0,2005,15,1,0,MSY,DAL
2013,6,9,7,WN,1545,2,0,1705,15,1,0,MSY,DAL
2013,6,9,7,WN,1210,16,1,1335,5,0,0,MSY,DAL
2013,6,9,7,WN,605,2,0,745,10,0,0,MSY,DEN
2013,6,9,7,WN,1925,-1,0,2115,-7,0,0,MSY,DEN
2013,6,9,7,WN,725,-5,0,1130,-26,0,0,MSY,EWR
2013,6,9,7,WN,2010,45,1,2300,39,1,0,MSY,FLL
2013,6,9,7,WN,1510,20,1,1800,16,1,0,MSY,FLL
2013,6,9,7,WN,935,7,0,1230,-4,0,0,MSY,FLL
2013,6,9,7,WN,1800,24,1,1915,22,1,0,MSY,HOU
2013,6,9,7,WN,1225,71,1,1335,137,1,0,MSY,HOU
2013,6,9,7,WN,925,-1,0,1035,-4,0,0,MSY,HOU
2013,6,9,7,WN,1550,29,1,1700,61,1,0,MSY,HOU
2013,6,9,7,WN,830,-5,0,940,-3,0,0,MSY,HOU
2013,6,9,7,WN,2035,5,0,2145,15,1,0,MSY,HOU
2013,6,9,7,WN,1650,6,0,1805,26,1,0,MSY,HOU
2013,6,9,7,WN,1405,222,1,1515,221,1,0,MSY,HOU
2013,6,9,7,WN,1945,27,1,2125,14,0,0,MSY,LAS
2013,6,9,7,WN,650,0,0,825,-5,0,0,MSY,LAS
2013,6,9,7,WN,1350,5,0,1550,-6,0,0,MSY,LAX
2013,6,9,7,WN,1500,0,0,1655,-12,0,0,MSY,MCI
2013,6,9,7,WN,1735,20,1,2015,16,1,0,MSY,MCO
2013,6,9,7,WN,1945,-5,0,2225,-7,0,0,MSY,MCO
2013,6,9,7,WN,600,3,0,845,5,0,0,MSY,MCO
2013,6,9,7,WN,1505,7,0,1755,-1,0,0,MSY,MCO
2013,6,9,7,WN,1005,2,0,1220,-11,0,0,MSY,MDW
2013,6,9,7,WN,1730,1,0,1940,-2,0,0,MSY,MDW
2013,6,9,7,WN,630,-2,0,840,-2,0,0,MSY,MDW
2013,6,9,7,WN,1025,-4,0,1235,-7,0,0,MSY,MKE
2013,6,9,7,WN,1640,-2,0,1755,-13,0,0,MSY,PHX
2013,6,9,7,WN,1100,-5,0,1245,-12,0,0,MSY,STL
2013,6,9,7,WN,1755,5,0,1940,-3,0,0,MSY,STL
2013,6,9,7,WN,1950,-3,0,2215,-8,0,0,MSY,TPA
2013,6,9,7,WN,1110,14,0,1340,10,0,0,MSY,TPA
2013,6,9,7,WN,1430,3,0,1700,1,0,0,MSY,TPA
2013,6,9,7,WN,900,4,0,1130,1,0,0,MSY,TPA
2013,6,9,7,WN,1735,-2,0,2045,3,0,0,OAK,ABQ
2013,6,9,7,WN,1440,7,0,1755,1,0,0,OAK,ABQ
2013,6,9,7,WN,930,1,0,1500,-7,0,0,OAK,AUS
2013,6,9,7,WN,1415,5,0,1520,2,0,0,OAK,BUR
2013,6,9,7,WN,2015,49,1,2120,48,1,0,OAK,BUR
2013,6,9,7,WN,1205,-4,0,1310,-1,0,0,OAK,BUR
2013,6,9,7,WN,1025,-1,0,1130,4,0,0,OAK,BUR
2013,6,9,7,WN,1125,-2,0,1230,-2,0,0,OAK,BUR
2013,6,9,7,WN,1605,7,0,1710,10,0,0,OAK,BUR
2013,6,9,7,WN,1755,0,0,1900,4,0,0,OAK,BUR
2013,6,9,7,WN,940,-1,0,1045,0,0,0,OAK,BUR
2013,6,9,7,WN,1840,-1,0,1945,0,0,0,OAK,BUR
2013,6,9,7,WN,1250,-2,0,1355,0,0,0,OAK,BUR
2013,6,9,7,WN,2050,18,1,2155,18,1,0,OAK,BUR
2013,6,9,7,WN,1950,-1,0,2310,-9,0,0,OAK,DEN
2013,6,9,7,WN,1035,4,0,1355,6,0,0,OAK,DEN
2013,6,9,7,WN,605,1,0,940,-3,0,0,OAK,DEN
2013,6,9,7,WN,1505,14,0,1825,9,0,0,OAK,DEN
2013,6,9,7,WN,1735,136,1,2320,134,1,0,OAK,HOU
2013,6,9,7,WN,1200,-3,0,1325,-1,0,0,OAK,LAS
2013,6,9,7,WN,700,-4,0,820,3,0,0,OAK,LAS
2013,6,9,7,WN,600,-4,0,725,-8,0,0,OAK,LAS
2013,6,9,7,WN,1810,-2,0,1935,-3,0,0,OAK,LAS
2013,6,9,7,WN,1050,-7,0,1215,-9,0,0,OAK,LAS
2013,6,9,7,WN,1515,11,0,1640,11,0,0,OAK,LAS
2013,6,9,7,WN,2115,-5,0,2235,-6,0,0,OAK,LAS
2013,6,9,7,WN,910,0,0,1040,-5,0,0,OAK,LAS
2013,6,9,7,WN,1715,-1,0,1840,-7,0,0,OAK,LAS
2013,6,9,7,WN,1240,-2,0,1355,-5,0,0,OAK,LAX
2013,6,9,7,WN,2200,-3,0,2315,17,1,0,OAK,LAX
2013,6,9,7,WN,1025,13,0,1150,10,0,0,OAK,LAX
2013,6,9,7,WN,1525,6,0,1640,7,0,0,OAK,LAX
2013,6,9,7,WN,1600,5,0,1715,10,0,0,OAK,LAX
2013,6,9,7,WN,2055,6,0,2215,16,1,0,OAK,LAX
2013,6,9,7,WN,1850,2,0,2005,9,0,0,OAK,LAX
2013,6,9,7,WN,1345,13,0,1500,9,0,0,OAK,LAX
2013,6,9,7,WN,900,-2,0,1020,-12,0,0,OAK,LAX
2013,6,9,7,WN,1730,14,0,1850,16,1,0,OAK,LAX
2013,6,9,7,WN,650,1,0,1210,-8,0,0,OAK,MCI
2013,6,9,7,WN,1215,-1,0,1815,-3,0,0,OAK,MDW
2013,6,9,7,WN,1430,0,0,2030,11,0,0,OAK,MDW
2013,6,9,7,WN,1745,3,0,2340,-2,0,0,OAK,MDW
2013,6,9,7,WN,1025,-1,0,1140,0,0,0,OAK,ONT
2013,6,9,7,WN,1845,3,0,2000,2,0,0,OAK,ONT
2013,6,9,7,WN,1230,2,0,1340,4,0,0,OAK,ONT
2013,6,9,7,WN,2050,11,0,2205,22,1,0,OAK,ONT
2013,6,9,7,WN,1330,3,0,1445,0,0,0,OAK,ONT
2013,6,9,7,WN,1525,-1,0,1635,3,0,0,OAK,ONT
2013,6,9,7,WN,1520,7,0,1650,8,0,0,OAK,PDX
2013,6,9,7,WN,1925,26,1,2055,22,1,0,OAK,PDX
2013,6,9,7,WN,2205,24,1,2335,24,1,0,OAK,PDX
2013,6,9,7,WN,1130,7,0,1300,5,0,0,OAK,PDX
2013,6,9,7,WN,855,-2,0,1030,-12,0,0,OAK,PDX
2013,6,9,7,WN,1335,18,1,1530,17,1,0,OAK,PHX
2013,6,9,7,WN,1645,6,0,1840,9,0,0,OAK,PHX
2013,6,9,7,WN,830,1,0,1025,0,0,0,OAK,PHX
2013,6,9,7,WN,2145,29,1,2340,21,1,0,OAK,PHX
2013,6,9,7,WN,700,0,0,855,2,0,0,OAK,PHX
2013,6,9,7,WN,935,3,0,1130,-4,0,0,OAK,PHX
2013,6,9,7,WN,1025,0,0,1155,11,0,0,OAK,SAN
2013,6,9,7,WN,1320,-2,0,1445,-4,0,0,OAK,SAN
2013,6,9,7,WN,705,0,0,830,5,0,0,OAK,SAN
2013,6,9,7,WN,1935,37,1,2105,30,1,0,OAK,SAN
2013,6,9,7,WN,1515,-1,0,1640,1,0,0,OAK,SAN
2013,6,9,7,WN,1435,-4,0,1600,1,0,0,OAK,SAN
2013,6,9,7,WN,1230,3,0,1355,5,0,0,OAK,SAN
2013,6,9,7,WN,820,7,0,945,7,0,0,OAK,SAN
2013,6,9,7,WN,2050,8,0,2215,5,0,0,OAK,SAN
2013,6,9,7,WN,1125,0,0,1250,4,0,0,OAK,SAN
2013,6,9,7,WN,1705,3,0,1830,0,0,0,OAK,SAN
2013,6,9,7,WN,630,-1,0,810,-10,0,0,OAK,SAN
2013,6,9,7,WN,855,-3,0,1055,-6,0,0,OAK,SEA
2013,6,9,7,WN,630,0,0,830,-6,0,0,OAK,SEA
2013,6,9,7,WN,1010,-5,0,1205,-18,0,0,OAK,SEA
2013,6,9,7,WN,1540,-3,0,1735,-20,0,0,OAK,SEA
2013,6,9,7,WN,1925,5,0,2115,-1,0,0,OAK,SEA
2013,6,9,7,WN,2130,-4,0,2320,-6,0,0,OAK,SEA
2013,6,9,7,WN,1255,0,0,1450,-11,0,0,OAK,SEA
2013,6,9,7,WN,1125,2,0,1405,3,0,0,OAK,SLC
2013,6,9,7,WN,2125,-2,0,5,-6,0,0,OAK,SLC
2013,6,9,7,WN,1505,11,0,1740,6,0,0,OAK,SLC
2013,6,9,7,WN,2050,6,0,2215,0,0,0,OAK,SNA
2013,6,9,7,WN,1650,7,0,1810,5,0,0,OAK,SNA
2013,6,9,7,WN,1130,-1,0,1250,3,0,0,OAK,SNA
2013,6,9,7,WN,1025,-3,0,1150,-10,0,0,OAK,SNA
2013,6,9,7,WN,730,-3,0,900,-7,0,0,OAK,SNA
2013,6,9,7,WN,940,6,0,1115,-2,0,0,OAK,SNA
2013,6,9,7,WN,1355,23,1,1520,15,1,0,OAK,SNA
2013,6,9,7,WN,1925,10,0,2050,8,0,0,OAK,SNA
2013,6,9,7,WN,910,-2,0,1305,-17,0,0,OKC,BWI
2013,6,9,7,WN,1730,4,0,1820,-2,0,0,OKC,DAL
2013,6,9,7,WN,1135,-5,0,1230,-7,0,0,OKC,DAL
2013,6,9,7,WN,1940,93,1,2030,87,1,0,OKC,DAL
2013,6,9,7,WN,710,-3,0,740,-3,0,0,OKC,DEN
2013,6,9,7,WN,1440,0,0,1510,-2,0,0,OKC,DEN
2013,6,9,7,WN,1805,-1,0,1840,1,0,0,OKC,DEN
2013,6,9,7,WN,1210,52,1,1330,65,1,0,OKC,HOU
2013,6,9,7,WN,1420,121,1,1545,117,1,0,OKC,HOU
2013,6,9,7,WN,1945,40,1,2105,40,1,0,OKC,HOU
2013,6,9,7,WN,1105,-5,0,1135,-6,0,0,OKC,LAS
2013,6,9,7,WN,1905,3,0,1940,-4,0,0,OKC,LAS
2013,6,9,7,WN,1455,5,0,1600,5,0,0,OKC,MCI
2013,6,9,7,WN,1045,4,0,1155,-4,0,0,OKC,MCI
2013,6,9,7,WN,1550,5,0,1740,-2,0,0,OKC,MDW
2013,6,9,7,WN,1655,27,1,1710,19,1,0,OKC,PHX
2013,6,9,7,WN,805,0,0,820,-6,0,0,OKC,PHX
2013,6,9,7,WN,1710,41,1,1835,30,1,0,OKC,STL
2013,6,9,7,WN,630,2,0,800,-11,0,0,OKC,STL
2013,6,9,7,WN,1320,8,0,1350,7,0,0,OMA,DEN
2013,6,9,7,WN,2040,-1,0,2115,-9,0,0,OMA,DEN
2013,6,9,7,WN,745,-1,0,815,-6,0,0,OMA,DEN
2013,6,9,7,WN,1200,-3,0,1250,-12,0,0,OMA,LAS
2013,6,9,7,WN,740,5,0,835,-11,0,0,OMA,LAS
2013,6,9,7,WN,1545,-4,0,1640,-17,0,0,OMA,LAS
2013,6,9,7,WN,700,0,0,820,-10,0,0,OMA,MDW
2013,6,9,7,WN,1740,6,0,1900,10,0,0,OMA,MDW
2013,6,9,7,WN,1945,2,0,2105,5,0,0,OMA,MDW
2013,6,9,7,WN,600,-1,0,725,-7,0,0,OMA,MDW
2013,6,9,7,WN,945,-5,0,1105,-9,0,0,OMA,MDW
2013,6,9,7,WN,1315,10,0,1440,2,0,0,OMA,MDW
2013,6,9,7,WN,1825,2,0,1905,-11,0,0,OMA,PHX
2013,6,9,7,WN,1735,0,0,1845,-11,0,0,OMA,STL
2013,6,9,7,WN,830,-2,0,935,1,0,0,OMA,STL
2013,6,9,7,WN,650,0,0,800,-6,0,0,OMA,STL
2013,6,9,7,WN,625,0,0,940,-9,0,0,ONT,DEN
2013,6,9,7,WN,1515,2,0,1825,-9,0,0,ONT,DEN
2013,6,9,7,WN,820,3,0,915,1,0,0,ONT,LAS
2013,6,9,7,WN,1210,3,0,1310,-8,0,0,ONT,LAS
2013,6,9,7,WN,2025,3,0,2125,-5,0,0,ONT,LAS
2013,6,9,7,WN,1640,-1,0,1740,-6,0,0,ONT,LAS
2013,6,9,7,WN,1015,1,0,1115,-7,0,0,ONT,LAS
2013,6,9,7,WN,715,-1,0,820,-14,0,0,ONT,LAS
2013,6,9,7,WN,1515,3,0,2105,-4,0,0,ONT,MDW
2013,6,9,7,WN,1800,5,0,1915,-11,0,0,ONT,OAK
2013,6,9,7,WN,940,1,0,1050,-6,0,0,ONT,OAK
2013,6,9,7,WN,1355,5,0,1505,-4,0,0,ONT,OAK
2013,6,9,7,WN,2015,22,1,2125,16,1,0,ONT,OAK
2013,6,9,7,WN,1050,4,0,1200,-4,0,0,ONT,OAK
2013,6,9,7,WN,1210,18,1,1320,14,0,0,ONT,OAK
2013,6,9,7,WN,1540,24,1,1650,18,1,0,ONT,PHX
2013,6,9,7,WN,855,-1,0,1010,-11,0,0,ONT,PHX
2013,6,9,7,WN,1135,2,0,1245,1,0,0,ONT,PHX
2013,6,9,7,WN,1650,2,0,1800,-3,0,0,ONT,PHX
2013,6,9,7,WN,2045,24,1,2155,17,1,0,ONT,PHX
2013,6,9,7,WN,1050,-4,0,1155,-10,0,0,ONT,SJC
2013,6,9,7,WN,1945,54,1,2050,52,1,0,ONT,SJC
2013,6,9,7,WN,1410,6,0,1515,-3,0,0,ONT,SJC
2013,6,9,7,WN,2150,0,0,2255,-7,0,0,ONT,SJC
2013,6,9,7,WN,1940,9,0,2050,6,0,0,ONT,SMF
2013,6,9,7,WN,2155,-3,0,2305,0,0,0,ONT,SMF
2013,6,9,7,WN,1235,-1,0,1345,-3,0,0,ONT,SMF
2013,6,9,7,WN,750,-1,0,905,-11,0,0,ONT,SMF
2013,6,9,7,WN,935,0,0,1050,-3,0,0,ONT,SMF
2013,6,9,7,WN,1705,0,0,1820,-6,0,0,ONT,SMF
2013,6,9,7,WN,1415,5,0,1530,-6,0,0,ONT,SMF
2013,6,9,7,WN,730,3,0,915,-3,0,0,ORF,ATL
2013,6,9,7,WN,1330,37,1,1515,38,1,0,ORF,ATL
2013,6,9,7,WN,1710,21,1,1855,34,1,0,ORF,ATL
2013,6,9,7,WN,615,-5,0,705,-4,0,0,ORF,BNA
2013,6,9,7,WN,1215,0,0,1310,-9,0,0,ORF,BWI
2013,6,9,7,WN,750,-2,0,900,18,1,0,ORF,BWI
2013,6,9,7,WN,1655,28,1,1750,25,1,0,ORF,BWI
2013,6,9,7,WN,2005,59,1,2105,56,1,0,ORF,BWI
2013,6,9,7,WN,1345,-6,0,1525,-5,0,0,ORF,JAX
2013,6,9,7,WN,1815,0,0,2010,-4,0,0,ORF,MCO
2013,6,9,7,WN,925,-2,0,1115,0,0,0,ORF,MCO
2013,6,9,7,WN,1625,-2,0,1730,-7,0,0,ORF,MDW
2013,6,9,7,WN,645,-7,0,750,-16,0,0,ORF,MDW
2013,6,9,7,WN,1845,6,0,2115,-4,0,0,PBI,BWI
2013,6,9,7,WN,1110,25,1,1330,15,1,0,PBI,BWI
2013,6,9,7,WN,700,-1,0,1045,-13,0,0,PDX,ABQ
2013,6,9,7,WN,1100,-2,0,1655,-20,0,0,PDX,AUS
2013,6,9,7,WN,605,5,0,940,-6,0,0,PDX,DEN
2013,6,9,7,WN,1330,11,0,1700,-2,0,0,PDX,DEN
2013,6,9,7,WN,1820,-2,0,2200,-22,0,0,PDX,DEN
2013,6,9,7,WN,1135,1,0,1345,-2,0,0,PDX,LAS
2013,6,9,7,WN,1730,-5,0,1945,-12,0,0,PDX,LAS
2013,6,9,7,WN,2000,-5,0,2210,-17,0,0,PDX,LAS
2013,6,9,7,WN,710,-5,0,925,-18,0,0,PDX,LAS
2013,6,9,7,WN,810,-4,0,1335,-18,0,0,PDX,MCI
2013,6,9,7,WN,635,-1,0,1230,-14,0,0,PDX,MDW
2013,6,9,7,WN,1035,-1,0,1630,-6,0,0,PDX,MDW
2013,6,9,7,WN,1425,0,0,2020,2,0,0,PDX,MDW
2013,6,9,7,WN,800,1,0,950,8,0,0,PDX,OAK
2013,6,9,7,WN,1830,6,0,2015,1,0,0,PDX,OAK
2013,6,9,7,WN,1305,-1,0,1450,-4,0,0,PDX,OAK
2013,6,9,7,WN,1625,0,0,1815,-7,0,0,PDX,OAK
2013,6,9,7,WN,1005,-4,0,1155,-10,0,0,PDX,OAK
2013,6,9,7,WN,1040,0,0,1320,-6,0,0,PDX,PHX
2013,6,9,7,WN,2005,6,0,2240,-4,0,0,PDX,PHX
2013,6,9,7,WN,1405,20,1,1645,10,0,0,PDX,PHX
2013,6,9,7,WN,910,-1,0,1040,-13,0,0,PDX,RNO
2013,6,9,7,WN,1755,15,1,1925,3,0,0,PDX,RNO
